"q_id","game_id","answer","image_url"
"543","1","За последней чертой","https://avatars.mds.yandex.net/get-kinopoisk-image/1773646/a2607d3f-885f-4f6c-8e47-b5849147af01/orig"
"1460","1","Алиса в городах","https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/d49d7959-4de0-4d0b-b13a-ed23581392fc/orig"
"1933","1","Королева Марго","https://avatars.mds.yandex.net/get-kinopoisk-image/1773646/a0dfc79f-ed58-40fb-83ea-34e39ec99f04/orig"
"2804","1","Горячая точка","https://avatars.mds.yandex.net/get-kinopoisk-image/4303601/92ba6a65-5f30-4206-9578-0c2a8d80427c/orig"
"1137","1","Гриффин и Феникс: На краю счастья","https://avatars.mds.yandex.net/get-kinopoisk-image/1599028/d4f98365-3ef1-466f-9fa4-4b8cfd5bf7b6/orig"
"2388","1","Темный ангел","https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/c65da944-b148-4f68-bba5-f7cdec7a0fef/orig"
"2813","1","Пробуждение","https://avatars.mds.yandex.net/get-kinopoisk-image/1704946/a0bcf711-004c-408d-a033-86a4cebe1de5/orig"
"2442","1","Ленинград 46","https://avatars.mds.yandex.net/get-kinopoisk-image/1773646/fcaa6af7-410d-48f3-85e9-576f70739701/orig"
"1252","1","Слушая тишину","https://avatars.mds.yandex.net/get-kinopoisk-image/1773646/44adcd63-b079-4955-b6a3-20e15fc22d70/orig"
"4136","1","Доктор Фостер","https://avatars.mds.yandex.net/get-kinopoisk-image/1629390/87673c5e-58c8-4129-b992-de048cc0fecc/orig"
"3558","1","Дневник доктора Зайцевой","https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/da9f374c-bc38-425b-a86b-9a242640935e/orig"
"2342","1","Авантюристы","https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/49f3b20e-9450-475b-949c-99095ee1ed29/orig"
"3335","1","Два лица Стамбула","https://avatars.mds.yandex.net/get-kinopoisk-image/1704946/9033e03d-8222-43e3-9660-7afd844464bd/orig"
"1838","1","Загнанных лошадей пристреливают, не правда ли?","https://avatars.mds.yandex.net/get-kinopoisk-image/1773646/5f375924-9750-4209-a919-ae8a725927ba/orig"
"2222","1","Беверли-Хиллз 90210: Новое поколение","https://avatars.mds.yandex.net/get-kinopoisk-image/1898899/17041234-d9c8-4305-977c-c23b818fb8ed/orig"
"176","3","Потрошители","В мире будущего можно взять органы в кредит, но коллекторы не дремлют. Брутальный киберпанк с Джудом Лоу"
"274","3","Ганнибал","Агент Кларисса Старлинг идет по следу доктора Лектера, но не одна. Сиквел триллера с Энтони Хопкинсом"
"35","5","Гоголь и Пушкин","В «Искрах из глаз» появляются двое советских генералов. Их фамилии —"
"2993","1","Бессонница","https://avatars.mds.yandex.net/get-kinopoisk-image/1600647/4003165f-330e-4696-ab3e-83a648d1476a/orig"
"3363","1","Путешественники","https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/11c8660e-63e4-4b59-99f9-75352eeab4de/orig"
"3515","1","Озорной поцелуй","https://avatars.mds.yandex.net/get-kinopoisk-image/1773646/064a127d-29f5-4725-b69c-ad466bc855d6/orig"
"1612","1","Все в жизни бывает","https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/c92898fc-68e4-4ff2-a7b2-30a3db6a8c50/orig"
"1692","1","Битва у Красной скалы 2","https://avatars.mds.yandex.net/get-kinopoisk-image/1777765/a88442f2-ed9a-46c6-9a56-099d8aa12451/orig"
"775","1","Битва у Красной скалы","https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/087609f0-8182-4393-8b29-544638ea286b/orig"
"3758","1","Дикая роза","https://avatars.mds.yandex.net/get-ott/239697/9d4f70f6-3c06-438c-8c52-3da713ae68d3/orig"
"2800","1","Луи","https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/0d8af60f-d3db-457b-b0c9-78f8ec5f54d6/orig"
"2887","1","Гений","https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/9260c21c-ee46-4888-bd47-7a03d80d17b5/orig"
"1852","1","Черная роза – эмблема печали, красная роза – эмблема любви","https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/3cbe6c9b-87bb-497d-8668-89fcdeb878a5/orig"
"2852","1","Выжившие","https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/d0250d0e-085c-4318-b075-d7191f66040c/orig"
"1139","1","Вся президентская рать","https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/fa9fe5c5-a425-4779-9898-cf740d7859f5/orig"
"2815","1","Тэсс из рода Д`Эрбервиллей","https://avatars.mds.yandex.net/get-kinopoisk-image/1629390/52a0acae-7b93-4c3d-a09b-1be485a92f0e/orig"
"2758","1","Рассвет апокалипсиса","https://avatars.mds.yandex.net/get-kinopoisk-image/1629390/d0b831bc-b928-41f3-bcc2-64541ab24f40/orig"
"1313","1","Обнаженная","https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/6eb98900-6da2-44c2-b027-5aafb81afb1d/orig"
"1421","1","Смерть в Венеции","https://avatars.mds.yandex.net/get-kinopoisk-image/1600647/b1eaed7b-3c4b-4db8-9e60-61220babc87a/orig"
"3665","1","Баллада о бомбере","https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/be08dedb-8fc5-472b-b187-16f7881d28ea/orig"
"1804","1","Девять дней одного года","https://avatars.mds.yandex.net/get-kinopoisk-image/1773646/f446da6d-7e8f-49fd-9a35-a411526290be/orig"
"1974","1","Красивая жизнь","https://avatars.mds.yandex.net/get-kinopoisk-image/1777765/c020fab6-ff54-4150-98e5-136d25101d0b/orig"
"2909","1","Медиум","https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/ec8339ec-23b3-467c-aa90-8cbcd58b3c84/orig"
"2963","1","Тайны и ложь","https://avatars.mds.yandex.net/get-kinopoisk-image/1599028/28c3a020-cfca-4374-954a-bd8c09792ec1/orig"
"785","1","Малкольм Икс","https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/f0de0cb0-a73a-4da4-84a9-a95aa1444d38/orig"
"2481","1","Посредник","https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/410aea72-2c00-4401-ab42-96b8b10a61c1/orig"
"1785","1","Моя любовь","https://avatars.mds.yandex.net/get-kinopoisk-image/1773646/3784e223-2588-4b15-934b-b718754b7472/orig"
"3865","1","Московская сага","https://avatars.mds.yandex.net/get-kinopoisk-image/1600647/d53e8d18-89c5-4191-a830-e4e89120ce10/orig"
"2919","1","Прощай навсегда","https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/7a4084bb-5964-4d26-bf61-6b9e55f7b20e/orig"
"3536","1","Частица вселенной","https://avatars.mds.yandex.net/get-kinopoisk-image/1898899/b9df9ee6-cc90-483d-99c8-73bcfa784604/orig"
"2996","1","Ты – воплощение порока","https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/2dc00c48-e8d4-458d-86e4-2f1169a23fab/orig"
"1770","1","Бильярдист","https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/bab8dda6-268b-46dd-83c4-bf0d4f4fca2f/orig"
"1235","1","Я рядом с тобой!!!","https://avatars.mds.yandex.net/get-kinopoisk-image/1599028/21c8cccd-fdec-4937-afe6-aa19d446eb47/orig"
"734","1","Жизнь Кабачка","https://avatars.mds.yandex.net/get-kinopoisk-image/1773646/4468c4b0-650d-45f0-889f-23524e545245/orig"
"1876","1","Филадельфийская история","https://avatars.mds.yandex.net/get-kinopoisk-image/1704946/19410b19-398b-4ae1-a596-f9eaf00110cc/orig"
"571","1","В космосе чувств не бывает","https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/5e3b28ae-5724-490d-bea0-9e1423113fc2/orig"
"1573","1","Иван Грозный","https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/a993fc5f-9e28-40f1-be03-0c2dcbe2597a/orig"
"3338","1","Волчье солнце","https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/872fe88a-085f-436a-9c61-632ba33fe9d9/orig"
"3008","1","Голиаф","https://avatars.mds.yandex.net/get-kinopoisk-image/1600647/05860d8c-be74-4941-b0dd-3affae1d586f/orig"
"1865","1","Исчезающая точка","https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/1439943d-5e7e-40dc-bd30-52c276171943/orig"
"2913","1","Ведьмы Ист-Энда","https://avatars.mds.yandex.net/get-kinopoisk-image/1900788/8543075f-972b-4f22-9401-16c09a914327/orig"
"2790","1","Их перепутали в роддоме","https://avatars.mds.yandex.net/get-kinopoisk-image/1704946/99e21984-04de-405d-a6d5-68d75fe73b18/orig"
"3662","1","Книга семьи Гу","https://avatars.mds.yandex.net/get-kinopoisk-image/1773646/5004414d-dbc9-4793-9039-a5f794d27526/orig"
"1840","1","Гора самоцветов","https://avatars.mds.yandex.net/get-kinopoisk-image/1946459/de8512c0-bd70-4102-87c4-808b857a03c8/orig"
"2678","1","Город гангстеров","https://avatars.mds.yandex.net/get-kinopoisk-image/1704946/13cf7248-5b9c-4b33-b1dc-90dc72e73660/orig"
